filepath,label
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\audio datasets\Audio_Speech_Actors_01-24\Actor_03\03-01-08-02-02-01-03.wav,surprised
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\audio datasets\Audio_Speech_Actors_01-24\Actor_03\03-01-08-02-02-02-03.wav,surprised
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\audio datasets\Audio_Speech_Actors_01-24\Actor_04\03-01-01-01-01-01-04.wav,neutral
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\audio datasets\Audio_Speech_Actors_01-24\Actor_04\03-01-01-01-01-02-04.wav,neutral
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\audio datasets\Audio_Speech_Actors_01-24\Actor_04\03-01-01-01-02-01-04.wav,neutral
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\audio datasets\Audio_Speech_Actors_01-24\Actor_04\03-01-01-01-02-02-04.wav,neutral
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\audio datasets\Audio_Speech_Actors_01-24\Actor_04\03-01-02-01-01-01-04.wav,calm
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\audio datasets\Audio_Speech_Actors_01-24\Actor_04\03-01-02-01-01-02-04.wav,calm
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\audio datasets\Audio_Speech_Actors_01-24\Actor_04\03-01-02-01-02-01-04.wav,calm
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\audio datasets\Audio_Speech_Actors_01-24\Actor_04\03-01-02-01-02-02-04.wav,calm
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\audio datasets\Audio_Speech_Actors_01-24\Actor_04\03-01-02-02-01-01-04.wav,calm
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\audio datasets\Audio_Speech_Actors_01-24\Actor_04\03-01-02-02-01-02-04.wav,calm
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\audio datasets\Audio_Speech_Actors_01-24\Actor_04\03-01-02-02-02-01-04.wav,calm
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\audio datasets\Audio_Speech_Actors_01-24\Actor_04\03-01-02-02-02-02-04.wav,calm
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\audio datasets\Audio_Speech_Actors_01-24\Actor_04\03-01-03-01-01-01-04.wav,happy
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\audio datasets\Audio_Speech_Actors_01-24\Actor_04\03-01-03-01-01-02-04.wav,happy
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\audio datasets\Audio_Speech_Actors_01-24\Actor_04\03-01-03-01-02-01-04.wav,happy
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\audio datasets\Audio_Speech_Actors_01-24\Actor_04\03-01-03-01-02-02-04.wav,happy
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\audio datasets\Audio_Speech_Actors_01-24\Actor_04\03-01-03-02-01-01-04.wav,happy
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\audio datasets\Audio_Speech_Actors_01-24\Actor_04\03-01-03-02-01-02-04.wav,happy
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\audio datasets\Audio_Speech_Actors_01-24\Actor_04\03-01-03-02-02-01-04.wav,happy
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\audio datasets\Audio_Speech_Actors_01-24\Actor_04\03-01-03-02-02-02-04.wav,happy
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\audio datasets\Audio_Speech_Actors_01-24\Actor_04\03-01-04-01-01-01-04.wav,sad
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\audio datasets\Audio_Speech_Actors_01-24\Actor_04\03-01-04-01-01-02-04.wav,sad
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\audio datasets\Audio_Speech_Actors_01-24\Actor_04\03-01-04-01-02-01-04.wav,sad
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\audio datasets\Audio_Speech_Actors_01-24\Actor_04\03-01-04-01-02-02-04.wav,sad
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\audio datasets\Audio_Speech_Actors_01-24\Actor_04\03-01-04-02-01-01-04.wav,sad
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\audio datasets\Audio_Speech_Actors_01-24\Actor_04\03-01-04-02-01-02-04.wav,sad
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\audio datasets\Audio_Speech_Actors_01-24\Actor_04\03-01-04-02-02-01-04.wav,sad
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\audio datasets\Audio_Speech_Actors_01-24\Actor_04\03-01-04-02-02-02-04.wav,sad
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\audio datasets\Audio_Speech_Actors_01-24\Actor_04\03-01-05-01-01-01-04.wav,angry
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\audio datasets\Audio_Speech_Actors_01-24\Actor_04\03-01-05-01-01-02-04.wav,angry
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\audio datasets\Audio_Speech_Actors_01-24\Actor_04\03-01-05-01-02-01-04.wav,angry
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\audio datasets\Audio_Speech_Actors_01-24\Actor_04\03-01-05-01-02-02-04.wav,angry
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\audio datasets\Audio_Speech_Actors_01-24\Actor_04\03-01-05-02-01-01-04.wav,angry
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\audio datasets\Audio_Speech_Actors_01-24\Actor_04\03-01-05-02-01-02-04.wav,angry
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\audio datasets\Audio_Speech_Actors_01-24\Actor_04\03-01-05-02-02-01-04.wav,angry
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\audio datasets\Audio_Speech_Actors_01-24\Actor_04\03-01-05-02-02-02-04.wav,angry
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\audio datasets\Audio_Speech_Actors_01-24\Actor_04\03-01-06-01-01-01-04.wav,fearful
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\audio datasets\Audio_Speech_Actors_01-24\Actor_04\03-01-06-01-01-02-04.wav,fearful
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\audio datasets\Audio_Speech_Actors_01-24\Actor_04\03-01-06-01-02-01-04.wav,fearful
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\audio datasets\Audio_Speech_Actors_01-24\Actor_04\03-01-06-01-02-02-04.wav,fearful
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\audio datasets\Audio_Speech_Actors_01-24\Actor_04\03-01-06-02-01-01-04.wav,fearful
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\audio datasets\Audio_Speech_Actors_01-24\Actor_04\03-01-06-02-01-02-04.wav,fearful
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\audio datasets\Audio_Speech_Actors_01-24\Actor_04\03-01-06-02-02-01-04.wav,fearful
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\audio datasets\Audio_Speech_Actors_01-24\Actor_04\03-01-06-02-02-02-04.wav,fearful
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\audio datasets\Audio_Speech_Actors_01-24\Actor_04\03-01-07-01-01-01-04.wav,disgust
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\audio datasets\Audio_Speech_Actors_01-24\Actor_04\03-01-07-01-01-02-04.wav,disgust
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\audio datasets\Audio_Speech_Actors_01-24\Actor_04\03-01-07-01-02-01-04.wav,disgust
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\audio datasets\Audio_Speech_Actors_01-24\Actor_04\03-01-07-01-02-02-04.wav,disgust
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\audio datasets\Audio_Speech_Actors_01-24\Actor_04\03-01-07-02-01-01-04.wav,disgust
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\audio datasets\Audio_Speech_Actors_01-24\Actor_04\03-01-07-02-01-02-04.wav,disgust
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\audio datasets\Audio_Speech_Actors_01-24\Actor_04\03-01-07-02-02-01-04.wav,disgust
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\audio datasets\Audio_Speech_Actors_01-24\Actor_04\03-01-07-02-02-02-04.wav,disgust
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\audio datasets\Audio_Speech_Actors_01-24\Actor_04\03-01-08-01-01-01-04.wav,surprised
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\audio datasets\Audio_Speech_Actors_01-24\Actor_04\03-01-08-01-01-02-04.wav,surprised
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\audio datasets\Audio_Speech_Actors_01-24\Actor_04\03-01-08-01-02-01-04.wav,surprised
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\audio datasets\Audio_Speech_Actors_01-24\Actor_04\03-01-08-01-02-02-04.wav,surprised
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\audio datasets\Audio_Speech_Actors_01-24\Actor_04\03-01-08-02-01-01-04.wav,surprised
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\audio datasets\Audio_Speech_Actors_01-24\Actor_04\03-01-08-02-01-02-04.wav,surprised
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\audio datasets\Audio_Speech_Actors_01-24\Actor_04\03-01-08-02-02-01-04.wav,surprised
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\audio datasets\Audio_Speech_Actors_01-24\Actor_04\03-01-08-02-02-02-04.wav,surprised
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\audio datasets\Audio_Speech_Actors_01-24\Actor_05\03-01-01-01-01-01-05.wav,neutral
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\audio datasets\Audio_Speech_Actors_01-24\Actor_05\03-01-01-01-01-02-05.wav,neutral
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\audio datasets\Audio_Speech_Actors_01-24\Actor_05\03-01-01-01-02-01-05.wav,neutral
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\audio datasets\Audio_Speech_Actors_01-24\Actor_05\03-01-01-01-02-02-05.wav,neutral
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\audio datasets\Audio_Speech_Actors_01-24\Actor_05\03-01-02-01-01-01-05.wav,calm
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\audio datasets\Audio_Speech_Actors_01-24\Actor_05\03-01-02-01-01-02-05.wav,calm
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\audio datasets\Audio_Speech_Actors_01-24\Actor_05\03-01-02-01-02-01-05.wav,calm
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\audio datasets\Audio_Speech_Actors_01-24\Actor_05\03-01-02-01-02-02-05.wav,calm
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\audio datasets\Audio_Speech_Actors_01-24\Actor_05\03-01-02-02-01-01-05.wav,calm
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\audio datasets\Audio_Speech_Actors_01-24\Actor_05\03-01-02-02-01-02-05.wav,calm
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\audio datasets\Audio_Speech_Actors_01-24\Actor_05\03-01-02-02-02-01-05.wav,calm
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\audio datasets\Audio_Speech_Actors_01-24\Actor_05\03-01-02-02-02-02-05.wav,calm
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\audio datasets\Audio_Speech_Actors_01-24\Actor_05\03-01-03-01-01-01-05.wav,happy
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\audio datasets\Audio_Speech_Actors_01-24\Actor_05\03-01-03-01-01-02-05.wav,happy
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\audio datasets\Audio_Speech_Actors_01-24\Actor_05\03-01-03-01-02-01-05.wav,happy
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\audio datasets\Audio_Speech_Actors_01-24\Actor_05\03-01-03-01-02-02-05.wav,happy
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\audio datasets\Audio_Speech_Actors_01-24\Actor_05\03-01-03-02-01-01-05.wav,happy
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\audio datasets\Audio_Speech_Actors_01-24\Actor_05\03-01-03-02-01-02-05.wav,happy
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\audio datasets\Audio_Speech_Actors_01-24\Actor_05\03-01-03-02-02-01-05.wav,happy
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\audio datasets\Audio_Speech_Actors_01-24\Actor_05\03-01-03-02-02-02-05.wav,happy
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\audio datasets\Audio_Speech_Actors_01-24\Actor_05\03-01-04-01-01-01-05.wav,sad
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\audio datasets\Audio_Speech_Actors_01-24\Actor_05\03-01-04-01-01-02-05.wav,sad
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\audio datasets\Audio_Speech_Actors_01-24\Actor_05\03-01-04-01-02-01-05.wav,sad
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\audio datasets\Audio_Speech_Actors_01-24\Actor_05\03-01-04-01-02-02-05.wav,sad
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\audio datasets\Audio_Speech_Actors_01-24\Actor_05\03-01-04-02-01-01-05.wav,sad
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\audio datasets\Audio_Speech_Actors_01-24\Actor_05\03-01-04-02-01-02-05.wav,sad
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\audio datasets\Audio_Speech_Actors_01-24\Actor_05\03-01-04-02-02-01-05.wav,sad
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\audio datasets\Audio_Speech_Actors_01-24\Actor_05\03-01-04-02-02-02-05.wav,sad
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\audio datasets\Audio_Speech_Actors_01-24\Actor_05\03-01-05-01-01-01-05.wav,angry
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\audio datasets\Audio_Speech_Actors_01-24\Actor_05\03-01-05-01-01-02-05.wav,angry
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\audio datasets\Audio_Speech_Actors_01-24\Actor_05\03-01-05-01-02-01-05.wav,angry
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\audio datasets\Audio_Speech_Actors_01-24\Actor_05\03-01-05-01-02-02-05.wav,angry
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\audio datasets\Audio_Speech_Actors_01-24\Actor_05\03-01-05-02-01-01-05.wav,angry
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\audio datasets\Audio_Speech_Actors_01-24\Actor_05\03-01-05-02-01-02-05.wav,angry
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\audio datasets\Audio_Speech_Actors_01-24\Actor_05\03-01-05-02-02-01-05.wav,angry
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\audio datasets\Audio_Speech_Actors_01-24\Actor_05\03-01-05-02-02-02-05.wav,angry
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\audio datasets\Audio_Speech_Actors_01-24\Actor_05\03-01-06-01-01-01-05.wav,fearful
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\audio datasets\Audio_Speech_Actors_01-24\Actor_05\03-01-06-01-01-02-05.wav,fearful
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\audio datasets\Audio_Speech_Actors_01-24\Actor_05\03-01-06-01-02-01-05.wav,fearful
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\audio datasets\Audio_Speech_Actors_01-24\Actor_05\03-01-06-01-02-02-05.wav,fearful
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\audio datasets\Audio_Speech_Actors_01-24\Actor_05\03-01-06-02-01-01-05.wav,fearful
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\audio datasets\Audio_Speech_Actors_01-24\Actor_05\03-01-06-02-01-02-05.wav,fearful
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\audio datasets\Audio_Speech_Actors_01-24\Actor_05\03-01-06-02-02-01-05.wav,fearful
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\audio datasets\Audio_Speech_Actors_01-24\Actor_05\03-01-06-02-02-02-05.wav,fearful
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\audio datasets\Audio_Speech_Actors_01-24\Actor_05\03-01-07-01-01-01-05.wav,disgust
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\audio datasets\Audio_Speech_Actors_01-24\Actor_05\03-01-07-01-01-02-05.wav,disgust
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\audio datasets\Audio_Speech_Actors_01-24\Actor_05\03-01-07-01-02-01-05.wav,disgust
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\audio datasets\Audio_Speech_Actors_01-24\Actor_05\03-01-07-01-02-02-05.wav,disgust
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\audio datasets\Audio_Speech_Actors_01-24\Actor_05\03-01-07-02-01-01-05.wav,disgust
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\audio datasets\Audio_Speech_Actors_01-24\Actor_05\03-01-07-02-01-02-05.wav,disgust
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\audio datasets\Audio_Speech_Actors_01-24\Actor_05\03-01-07-02-02-01-05.wav,disgust
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\audio datasets\Audio_Speech_Actors_01-24\Actor_05\03-01-07-02-02-02-05.wav,disgust
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\audio datasets\Audio_Speech_Actors_01-24\Actor_05\03-01-08-01-01-01-05.wav,surprised
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\audio datasets\Audio_Speech_Actors_01-24\Actor_05\03-01-08-01-01-02-05.wav,surprised
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\audio datasets\Audio_Speech_Actors_01-24\Actor_05\03-01-08-01-02-01-05.wav,surprised
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\audio datasets\Audio_Speech_Actors_01-24\Actor_05\03-01-08-01-02-02-05.wav,surprised
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\audio datasets\Audio_Speech_Actors_01-24\Actor_05\03-01-08-02-01-01-05.wav,surprised
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\audio datasets\Audio_Speech_Actors_01-24\Actor_05\03-01-08-02-01-02-05.wav,surprised
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\audio datasets\Audio_Speech_Actors_01-24\Actor_05\03-01-08-02-02-01-05.wav,surprised
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\audio datasets\Audio_Speech_Actors_01-24\Actor_05\03-01-08-02-02-02-05.wav,surprised
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\audio datasets\Audio_Speech_Actors_01-24\Actor_06\03-01-01-01-01-01-06.wav,neutral
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\audio datasets\Audio_Speech_Actors_01-24\Actor_06\03-01-01-01-01-02-06.wav,neutral
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\audio datasets\Audio_Speech_Actors_01-24\Actor_06\03-01-01-01-02-01-06.wav,neutral
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\audio datasets\Audio_Speech_Actors_01-24\Actor_06\03-01-01-01-02-02-06.wav,neutral
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\audio datasets\Audio_Speech_Actors_01-24\Actor_06\03-01-02-01-01-01-06.wav,calm
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\audio datasets\Audio_Speech_Actors_01-24\Actor_06\03-01-02-01-01-02-06.wav,calm
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\audio datasets\Audio_Speech_Actors_01-24\Actor_06\03-01-02-01-02-01-06.wav,calm
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\audio datasets\Audio_Speech_Actors_01-24\Actor_06\03-01-02-01-02-02-06.wav,calm
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\audio datasets\Audio_Speech_Actors_01-24\Actor_06\03-01-02-02-01-01-06.wav,calm
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\audio datasets\Audio_Speech_Actors_01-24\Actor_06\03-01-02-02-01-02-06.wav,calm
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\audio datasets\Audio_Speech_Actors_01-24\Actor_06\03-01-02-02-02-01-06.wav,calm
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\audio datasets\Audio_Speech_Actors_01-24\Actor_06\03-01-02-02-02-02-06.wav,calm
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\audio datasets\Audio_Speech_Actors_01-24\Actor_06\03-01-03-01-01-01-06.wav,happy
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\audio datasets\Audio_Speech_Actors_01-24\Actor_06\03-01-03-01-01-02-06.wav,happy
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\audio datasets\Audio_Speech_Actors_01-24\Actor_06\03-01-03-01-02-01-06.wav,happy
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\audio datasets\Audio_Speech_Actors_01-24\Actor_06\03-01-03-01-02-02-06.wav,happy
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\audio datasets\Audio_Speech_Actors_01-24\Actor_06\03-01-03-02-01-01-06.wav,happy
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\audio datasets\Audio_Speech_Actors_01-24\Actor_06\03-01-03-02-01-02-06.wav,happy
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\audio datasets\Audio_Speech_Actors_01-24\Actor_06\03-01-03-02-02-01-06.wav,happy
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\audio datasets\Audio_Speech_Actors_01-24\Actor_06\03-01-03-02-02-02-06.wav,happy
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\audio datasets\Audio_Speech_Actors_01-24\Actor_06\03-01-04-01-01-01-06.wav,sad
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\audio datasets\Audio_Speech_Actors_01-24\Actor_06\03-01-04-01-01-02-06.wav,sad
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\audio datasets\Audio_Speech_Actors_01-24\Actor_06\03-01-04-01-02-01-06.wav,sad
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\audio datasets\Audio_Speech_Actors_01-24\Actor_06\03-01-04-01-02-02-06.wav,sad
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\audio datasets\Audio_Speech_Actors_01-24\Actor_06\03-01-04-02-01-01-06.wav,sad
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\audio datasets\Audio_Speech_Actors_01-24\Actor_06\03-01-04-02-01-02-06.wav,sad
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\audio datasets\Audio_Speech_Actors_01-24\Actor_06\03-01-04-02-02-01-06.wav,sad
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\audio datasets\Audio_Speech_Actors_01-24\Actor_06\03-01-04-02-02-02-06.wav,sad
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\audio datasets\Audio_Speech_Actors_01-24\Actor_06\03-01-05-01-01-01-06.wav,angry
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\audio datasets\Audio_Speech_Actors_01-24\Actor_06\03-01-05-01-01-02-06.wav,angry
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\audio datasets\Audio_Speech_Actors_01-24\Actor_06\03-01-05-01-02-01-06.wav,angry
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\audio datasets\Audio_Speech_Actors_01-24\Actor_06\03-01-05-01-02-02-06.wav,angry
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\audio datasets\Audio_Speech_Actors_01-24\Actor_06\03-01-05-02-01-01-06.wav,angry
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\audio datasets\Audio_Speech_Actors_01-24\Actor_06\03-01-05-02-01-02-06.wav,angry
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\audio datasets\Audio_Speech_Actors_01-24\Actor_06\03-01-05-02-02-01-06.wav,angry
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\audio datasets\Audio_Speech_Actors_01-24\Actor_06\03-01-05-02-02-02-06.wav,angry
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\audio datasets\Audio_Speech_Actors_01-24\Actor_06\03-01-06-01-01-01-06.wav,fearful
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\audio datasets\Audio_Speech_Actors_01-24\Actor_06\03-01-06-01-01-02-06.wav,fearful
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\audio datasets\Audio_Speech_Actors_01-24\Actor_06\03-01-06-01-02-01-06.wav,fearful
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\audio datasets\Audio_Speech_Actors_01-24\Actor_06\03-01-06-01-02-02-06.wav,fearful
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\audio datasets\Audio_Speech_Actors_01-24\Actor_06\03-01-06-02-01-01-06.wav,fearful
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\audio datasets\Audio_Speech_Actors_01-24\Actor_06\03-01-06-02-01-02-06.wav,fearful
